-0.4580326	-0.5815482	-0.5843356	-0.5841459	-0.5566359	-0.5852037	-0.5810446
-0.4565055	-0.5819301	-0.5843356	-0.5840981	-0.5571131	-0.5852514	-0.5813786
-0.4568873	-0.5810709	-0.5834288	-0.5842413	-0.5572563	-0.585156	-0.5810923
-0.4571259	-0.5816437	-0.5845742	-0.5849094	-0.5572086	-0.5855853	-0.5816171
-0.4605619	-0.581405	-0.5834765	-0.5840504	-0.5565881	-0.5851083	-0.5810923
-0.4588916	-0.5818823	-0.5838106	-0.5839072	-0.5564927	-0.5853468	-0.5813309
-0.4562192	-0.5812618	-0.5839538	-0.5839072	-0.5576859	-0.5853945	-0.5812354
-0.4582712	-0.5804504	-0.5836674	-0.5837641	-0.5573041	-0.5852037	-0.5814263
-0.457794	-0.5811186	-0.5837629	-0.584289	-0.5571131	-0.5852991	-0.5813786
-0.4576986	-0.5811186	-0.5828561	-0.5843845	-0.5569222	-0.585156	-0.58114
-0.4570782	-0.5811186	-0.5835242	-0.5840504	-0.5565881	-0.585156	-0.5811877
-0.458653	-0.580689	-0.5838106	-0.584289	-0.5572563	-0.585156	-0.5815217
-0.4596075	-0.5811664	-0.5837629	-0.58343	-0.556254	-0.5852991	-0.5809969
-0.4567918	-0.5809754	-0.5833333	-0.5843367	-0.5572563	-0.5854422	-0.581474
-0.4546921	-0.5816437	-0.5845265	-0.584289	-0.5566836	-0.5852037	-0.581474
-0.4584144	-0.581405	-0.5833811	-0.5842413	-0.5577336	-0.5852991	-0.5812831
-0.4577463	-0.5812618	-0.5834288	-0.5841936	-0.5573041	-0.585156	-0.5813309
-0.4578417	-0.5809754	-0.5837629	-0.5847185	-0.5579245	-0.5852514	-0.581474
-0.456935	-0.5806413	-0.5846696	-0.5846708	-0.5561586	-0.5850129	-0.5811877
-0.4581281	-0.5811664	-0.5840015	-0.5847185	-0.5573041	-0.5854422	-0.5813309
-0.460371	-0.5812141	-0.583906	-0.5840504	-0.5573995	-0.585156	-0.5811877
-0.4580804	-0.5816914	-0.5838583	-0.5851003	-0.5577336	-0.5853945	-0.5815217
-0.4562669	-0.5810232	-0.5839538	-0.5845276	-0.5575904	-0.5853468	-0.5815217
-0.4577463	-0.5810709	-0.5840492	-0.5841936	-0.5577813	-0.5852991	-0.5813786
-0.457794	-0.5813573	-0.5842878	-0.5840027	-0.556445	-0.5852514	-0.5813786
-0.4579372	-0.5809754	-0.5839538	-0.5845276	-0.556445	-0.5853945	-0.581474
-0.4566487	-0.5817869	-0.5834288	-0.5837163	-0.5571609	-0.5849652	-0.5811877
-0.4587962	-0.5804026	-0.5850992	-0.5850049	-0.5569222	-0.5852991	-0.5815217
-0.456601	-0.5804504	-0.5842878	-0.5847663	-0.5571609	-0.5851083	-0.5812831
-0.4591302	-0.5817869	-0.5845265	-0.5844322	-0.5573041	-0.5855376	-0.5815217
-0.4570782	-0.5813573	-0.5835242	-0.5845754	-0.5568268	-0.5852514	-0.5812831
-0.4598938	-0.5812141	-0.5843356	-0.5851481	-0.5577813	-0.5854422	-0.5813786
-0.4582712	-0.5811186	-0.5836674	-0.5843367	-0.5571131	-0.5850606	-0.5813309
-0.4581281	-0.5816437	-0.5841924	-0.5850049	-0.5563972	-0.5855853	-0.5815217
-0.459512	-0.5819301	-0.5842878	-0.5850526	-0.5561109	-0.5852514	-0.5811877
-0.4570782	-0.5808322	-0.5842878	-0.5848617	-0.5576382	-0.5855853	-0.5815217
-0.4571259	-0.5809754	-0.5843356	-0.5839072	-0.5571131	-0.5852037	-0.5811877
-0.4589871	-0.5815959	-0.5841447	-0.5841936	-0.5577336	-0.5854899	-0.5816171
-0.4572691	-0.5819778	-0.5843833	-0.5840504	-0.5570177	-0.5850129	-0.5812831
-0.4590825	-0.5812141	-0.584431	-0.5851958	-0.5566359	-0.5857284	-0.5817125
-0.4576031	-0.5804504	-0.5840015	-0.584289	-0.5575904	-0.5850606	-0.5814263
-0.459178	-0.5825029	-0.5844787	-0.5859594	-0.5583541	-0.5861577	-0.5823804
-0.4571259	-0.5816914	-0.5839538	-0.5840027	-0.5571609	-0.5850606	-0.5813309
-0.4584144	-0.5819301	-0.5851469	-0.5853389	-0.5581632	-0.5860146	-0.5820465
-0.4570782	-0.5811186	-0.5833333	-0.5847663	-0.5568745	-0.5852991	-0.5812831
-0.4581758	-0.5819778	-0.5850514	-0.5847663	-0.5581632	-0.5857284	-0.5817602
-0.4562192	-0.5809277	-0.5835242	-0.584814	-0.5576382	-0.5854422	-0.5814263
-0.4596552	-0.5811186	-0.5842401	-0.5840981	-0.556254	-0.5855376	-0.5815217
-0.4572691	-0.5821687	-0.5840969	-0.5841459	-0.5575427	-0.585156	-0.5812354
-0.4595597	-0.5807368	-0.5845742	-0.5846231	-0.5583541	-0.5853468	-0.5815217
-0.4579372	-0.5809754	-0.5832856	-0.5844799	-0.5573041	-0.585156	-0.5812354
-0.4578417	-0.5812618	-0.584956	-0.5843845	-0.5569222	-0.5854899	-0.5815217
-0.4561715	-0.5811664	-0.583906	-0.5837641	-0.5571609	-0.5853945	-0.5813309
-0.4583667	-0.5816437	-0.5840492	-0.5838118	-0.5578291	-0.5854899	-0.5815217
-0.4576986	-0.5817391	-0.5848128	-0.5850526	-0.5576382	-0.5852514	-0.5815217
-0.4588916	-0.5808322	-0.5836197	-0.583955	-0.5576859	-0.5852514	-0.5812354
-0.45746	-0.5812141	-0.583906	-0.5847185	-0.55697	-0.5852037	-0.5812354
-0.4597984	-0.5802117	-0.5844787	-0.5841459	-0.5572563	-0.5851083	-0.5813309
-0.4578895	-0.5818823	-0.5847651	-0.5849094	-0.5570654	-0.5851083	-0.5811877
-0.4567441	-0.5808322	-0.584431	-0.5838595	-0.5569222	-0.5852037	-0.581474
-0.457794	-0.5813573	-0.5829515	-0.5836686	-0.5561586	-0.5850606	-0.5810923
-0.4578895	-0.5813095	-0.583906	-0.5846231	-0.5569222	-0.5852514	-0.5812354
-0.4573168	-0.5809754	-0.5847174	-0.5842413	-0.5573518	-0.5852037	-0.5813309
-0.4584144	-0.5823119	-0.5836197	-0.5856253	-0.5573518	-0.5853945	-0.5813786
-0.4582235	-0.5816437	-0.5833811	-0.5836686	-0.5565404	-0.5851083	-0.5813309
-0.4585099	-0.581405	-0.5834765	-0.5851481	-0.5577336	-0.5856807	-0.5816648
-0.4579372	-0.581405	-0.5835242	-0.5837163	-0.5568745	-0.5851083	-0.5811877
-0.4601801	-0.5820733	-0.5843833	-0.5847663	-0.5579245	-0.585633	-0.5815217
-0.4585576	-0.5810709	-0.5836674	-0.5844322	-0.5568268	-0.5852514	-0.5813309
-0.4601324	-0.5811186	-0.5847174	-0.5853867	-0.5572563	-0.5854899	-0.5815217
-0.4597029	-0.5813573	-0.5840015	-0.5834777	-0.5569222	-0.5854422	-0.5813786
-0.4593211	-0.581405	-0.5839538	-0.5843845	-0.5572563	-0.5852991	-0.5810446
-0.4597029	-0.5807845	-0.5837629	-0.5837163	-0.5564927	-0.5850129	-0.5810923
-0.456935	-0.5807845	-0.5841447	-0.5846231	-0.5578291	-0.5854899	-0.5815217
-0.4564578	-0.5815959	-0.5841447	-0.5842413	-0.55697	-0.5852514	-0.5812354
-0.4594166	-0.5818346	-0.5840969	-0.5841936	-0.5566836	-0.585156	-0.5810923
-0.4582712	-0.5806413	-0.5840015	-0.5841936	-0.5570654	-0.585156	-0.5809969
-0.4584621	-0.5809277	-0.584431	-0.5834777	-0.5572563	-0.5852514	-0.5811877
-0.4575554	-0.5813095	-0.5836197	-0.5845276	-0.5568745	-0.5850606	-0.58114
-0.4604665	-0.5805458	-0.5843356	-0.5838595	-0.5568745	-0.5852514	-0.5812354
-0.4594643	-0.5811186	-0.5840015	-0.5836686	-0.5569222	-0.585156	-0.5810923
-0.4588439	-0.5797344	-0.5840015	-0.5843845	-0.557495	-0.5854422	-0.5811877
-0.4575554	-0.581405	-0.5836197	-0.5849094	-0.5568268	-0.585156	-0.5812831
-0.460037	-0.5807368	-0.583572	-0.5840981	-0.557495	-0.5853468	-0.5813309
-0.4570782	-0.5802117	-0.5845265	-0.5847663	-0.5575427	-0.5852037	-0.5812354
-0.4607528	-0.5804981	-0.5836674	-0.5837163	-0.5572563	-0.5853468	-0.5813786
-0.4573168	-0.5806413	-0.583906	-0.5845754	-0.5574472	-0.5851083	-0.5813309
-0.4589871	-0.5814527	-0.5845265	-0.5834777	-0.5567313	-0.5852514	-0.5812831
-0.4597029	-0.5810709	-0.584431	-0.5840504	-0.5566359	-0.5852514	-0.5810446
-0.4581281	-0.5808322	-0.5841924	-0.5848617	-0.5573995	-0.5853468	-0.5814263
-0.4578417	-0.5824074	-0.5842401	-0.5851481	-0.5573518	-0.5855853	-0.5815217
-0.4582235	-0.58088	-0.5843833	-0.5851481	-0.5568745	-0.5852991	-0.5813309
-0.4568396	-0.5815005	-0.5844787	-0.5840504	-0.5565881	-0.5852514	-0.5814263
-0.4608005	-0.5810709	-0.5838106	-0.5844799	-0.556445	-0.585156	-0.5812831
-0.4582235	-0.5807845	-0.5842878	-0.5847185	-0.5565404	-0.5852514	-0.5811877
-0.4592734	-0.5818823	-0.5847651	-0.5844799	-0.5560631	-0.5854422	-0.5811877
-0.4580326	-0.5820733	-0.5833811	-0.5843845	-0.5573041	-0.585156	-0.5808538
-0.459178	-0.5813573	-0.5838106	-0.5847185	-0.5578291	-0.5853468	-0.581474
-0.4582235	-0.5815005	-0.5841924	-0.5846708	-0.556779	-0.5852514	-0.58114
-0.4595597	-0.5813573	-0.5843356	-0.5842413	-0.5573041	-0.585156	-0.5813309
-0.4580804	-0.5807845	-0.583572	-0.5841459	-0.5565404	-0.5850606	-0.5809015
-0.4619936	-0.5809277	-0.5846219	-0.5850049	-0.5563018	-0.5852037	-0.5810446
-0.458319	-0.581405	-0.5838106	-0.5847185	-0.55697	-0.5852514	-0.5815694
-0.4593689	-0.5818823	-0.5837629	-0.5831437	-0.5568268	-0.5851083	-0.5811877
-0.4600847	-0.5809754	-0.5840492	-0.5840504	-0.556445	-0.5850606	-0.5809492
-0.4570782	-0.5819301	-0.5845742	-0.5845754	-0.55697	-0.5852037	-0.5813309
-0.4580326	-0.5801162	-0.5837151	-0.584814	-0.5573995	-0.585156	-0.5810923
-0.4594166	-0.5815959	-0.5832379	-0.5843845	-0.55697	-0.5850606	-0.5808538
-0.4597029	-0.5812618	-0.5841447	-0.5844799	-0.5565881	-0.5849175	-0.5808061
-0.4639979	-0.5816914	-0.5843833	-0.5842413	-0.5566836	-0.5850129	-0.5811877
-0.4622322	-0.5805936	-0.5840969	-0.5840027	-0.5564927	-0.5851083	-0.5811877
-0.4599892	-0.5809277	-0.5832379	-0.5846231	-0.5571131	-0.5850606	-0.58114
-0.4591302	-0.5812618	-0.583572	-0.5849572	-0.5565881	-0.5850606	-0.58114
-0.460037	-0.5809754	-0.5836197	-0.5841936	-0.5567313	-0.5852991	-0.5809015
-0.4614686	-0.5815959	-0.5840969	-0.5845754	-0.5566359	-0.5848698	-0.5810446
-0.4590825	-0.5811664	-0.5836674	-0.583955	-0.556254	-0.5850129	-0.5809969
-0.4594643	-0.5801162	-0.583572	-0.5836209	-0.5567313	-0.5848221	-0.5809015
-0.4633775	-0.58088	-0.5839538	-0.5846231	-0.5577336	-0.5852037	-0.5812354
-0.4627094	-0.5812618	-0.5840015	-0.583955	-0.5573995	-0.5849652	-0.5810923
-0.4612777	-0.5808322	-0.5843833	-0.5841936	-0.5563972	-0.5849175	-0.5811877
-0.4613255	-0.5805936	-0.5836197	-0.5842413	-0.5571131	-0.5850606	-0.5810446
-0.4590825	-0.5813095	-0.5836197	-0.5844322	-0.5574472	-0.5851083	-0.5815217
-0.4616595	-0.5815482	-0.5835242	-0.5841936	-0.556445	-0.5848698	-0.58114
-0.4592257	-0.5815005	-0.5842401	-0.5844799	-0.5567313	-0.585156	-0.5810446
-0.4587485	-0.581405	-0.5832856	-0.5840504	-0.5564927	-0.5849175	-0.5811877
-0.4649524	-0.5812618	-0.5842878	-0.583955	-0.5571131	-0.5852514	-0.5811877
-0.4630912	-0.5816914	-0.5843356	-0.5839072	-0.55697	-0.5851083	-0.58114
-0.4614209	-0.5811186	-0.5832379	-0.58343	-0.5569222	-0.5849652	-0.58114
-0.4600847	-0.5804026	-0.5836674	-0.5840504	-0.5575904	-0.5851083	-0.5813309
-0.4594166	-0.5805458	-0.5827129	-0.5847185	-0.5564927	-0.5849175	-0.5812354
-0.4622799	-0.580689	-0.5840015	-0.5840504	-0.5570654	-0.5850129	-0.5813786
-0.4611346	-0.5802117	-0.5837629	-0.5837163	-0.5565404	-0.5852991	-0.58114
-0.4597029	-0.5813573	-0.5839538	-0.5838595	-0.5572086	-0.5848698	-0.5809969
-0.4628526	-0.5815005	-0.5840492	-0.5845754	-0.5565404	-0.5853945	-0.581474
-0.463473	-0.5815959	-0.5842878	-0.5836209	-0.556779	-0.5853468	-0.5813309
-0.4616595	-0.5820255	-0.583906	-0.5845276	-0.5572563	-0.5852991	-0.581474
-0.4605619	-0.5809754	-0.583572	-0.5837641	-0.5577336	-0.5848698	-0.5810923
-0.4598938	-0.5813095	-0.5849083	-0.5842413	-0.5571609	-0.5851083	-0.5813309
-0.4598938	-0.581405	-0.5837151	-0.5840027	-0.5567313	-0.5849175	-0.5810923
-0.4582235	-0.5815005	-0.5842401	-0.583955	-0.5577336	-0.5851083	-0.5812354
-0.4592257	-0.5804981	-0.5828561	-0.5838118	-0.5566836	-0.5849175	-0.58114
-0.4619459	-0.5815959	-0.5846696	-0.5843845	-0.5572086	-0.5853468	-0.5811877
-0.4623276	-0.580689	-0.5833333	-0.5838118	-0.5564927	-0.5849652	-0.58114
-0.4608005	-0.5809277	-0.5836674	-0.5843845	-0.5565881	-0.5851083	-0.5814263
-0.4604665	-0.5802594	-0.5840492	-0.584289	-0.5565881	-0.5849175	-0.5810923
-0.460371	-0.5804026	-0.5838583	-0.5842413	-0.55697	-0.5850606	-0.5812831
-0.4598938	-0.5811186	-0.5837629	-0.5843367	-0.5561586	-0.5850129	-0.58114
-0.4570782	-0.5814527	-0.5834288	-0.5847185	-0.5567313	-0.5850129	-0.5811877
-0.458653	-0.5809754	-0.5837151	-0.58343	-0.5563018	-0.5849652	-0.5809969
-0.4620413	-0.5814527	-0.5845265	-0.5837163	-0.5566836	-0.5851083	-0.58114
-0.4635207	-0.5807845	-0.5832856	-0.5849094	-0.5567313	-0.5851083	-0.5812354
-0.4623276	-0.580689	-0.5841924	-0.5843845	-0.5568268	-0.5850606	-0.5811877
-0.4634252	-0.5803072	-0.583572	-0.583955	-0.5566359	-0.5847267	-0.5809015
-0.4607528	-0.5809277	-0.5827606	-0.5841459	-0.556254	-0.5850606	-0.5811877
-0.4597984	-0.5811186	-0.5833811	-0.5844799	-0.5566836	-0.5849175	-0.5810923
-0.4585576	-0.5801162	-0.5841447	-0.5838595	-0.5573041	-0.585156	-0.5810923
-0.4575554	-0.5819778	-0.5827606	-0.5836209	-0.5568745	-0.5849652	-0.5809015
-0.4624708	-0.5809277	-0.5839538	-0.5835732	-0.5575427	-0.5850129	-0.5812354
-0.4633775	-0.5826461	-0.5840015	-0.5840504	-0.5570177	-0.5851083	-0.5811877
-0.462614	-0.5803549	-0.5832856	-0.5831437	-0.557495	-0.5850129	-0.5808538
-0.4622799	-0.5805936	-0.583906	-0.584289	-0.5573041	-0.585156	-0.5807584
-0.4604187	-0.58088	-0.5832379	-0.5840981	-0.5563018	-0.5850606	-0.5812354
-0.4601324	-0.5810232	-0.5837629	-0.5834777	-0.5563972	-0.5849652	-0.58114
-0.4568873	-0.5815482	-0.5844787	-0.5838595	-0.5566836	-0.5851083	-0.5810923
-0.45746	-0.5797344	-0.5848128	-0.5838118	-0.5562063	-0.5850129	-0.5810446
-0.461755	-0.5811664	-0.5833811	-0.5841936	-0.5571131	-0.5852514	-0.5811877
-0.4618981	-0.5800685	-0.5831424	-0.5844322	-0.5569222	-0.585156	-0.5809015
-0.4619459	-0.5818346	-0.5839538	-0.5840504	-0.5567313	-0.5849175	-0.5809969
-0.4627094	-0.58088	-0.5834765	-0.5843367	-0.5568268	-0.5847267	-0.5810446
-0.4593211	-0.5818346	-0.5842878	-0.5838118	-0.5570654	-0.5849175	-0.5809492
-0.4595597	-0.5813095	-0.5838583	-0.5837641	-0.5568745	-0.5847267	-0.5809015
-0.4572691	-0.5811664	-0.5838106	-0.5840027	-0.5566836	-0.5851083	-0.5810923
-0.459178	-0.5803549	-0.5842401	-0.5835254	-0.5563972	-0.5849652	-0.5809969
-0.4620413	-0.5808322	-0.583572	-0.5840504	-0.556779	-0.585156	-0.5809492
-0.4634252	-0.5798776	-0.5838583	-0.5838118	-0.5570654	-0.5849175	-0.5811877
-0.4618504	-0.5807368	-0.5843833	-0.5838595	-0.5568745	-0.5849652	-0.5810923
-0.4591302	-0.5810232	-0.5833333	-0.5845276	-0.5563495	-0.5847267	-0.5809015
-0.4604187	-0.580689	-0.5840492	-0.5843367	-0.5568745	-0.5848698	-0.5809969
-0.4591302	-0.5804981	-0.583906	-0.583955	-0.5565404	-0.584679	-0.5809492
-0.4564101	-0.5813573	-0.5843356	-0.584814	-0.5572563	-0.585156	-0.58114
-0.458653	-0.5810709	-0.5829993	-0.5839072	-0.5561586	-0.5850606	-0.5809492
-0.4621845	-0.5809754	-0.5840492	-0.5837163	-0.5559199	-0.5851083	-0.58114
-0.4628526	-0.5815959	-0.583906	-0.5844322	-0.55697	-0.5849175	-0.5808538
-0.4610391	-0.5810709	-0.5834765	-0.5839072	-0.5567313	-0.5849175	-0.5809015
-0.462948	-0.5804026	-0.5829038	-0.5837163	-0.556254	-0.5848698	-0.58114
-0.4594166	-0.5807845	-0.5837629	-0.5845276	-0.5573995	-0.5847267	-0.5809969
-0.4599892	-0.5809277	-0.5838106	-0.5836686	-0.5569222	-0.5849175	-0.5810446
-0.4582235	-0.5809754	-0.5837629	-0.5841459	-0.5565404	-0.5850606	-0.5810923
-0.4563146	-0.5811186	-0.5836674	-0.5845276	-0.5566359	-0.5848221	-0.5811877
-0.4576508	-0.5825029	-0.5838106	-0.583955	-0.5577336	-0.5852991	-0.5813786
-0.4630435	-0.5813573	-0.5833811	-0.5838595	-0.5565881	-0.5849652	-0.5810923
-0.4618981	-0.5817391	-0.5843833	-0.5840981	-0.5575427	-0.5851083	-0.5813309
-0.4632344	-0.5804504	-0.5837151	-0.5841459	-0.5571609	-0.5848698	-0.5807584
-0.4629003	-0.5809754	-0.5833811	-0.5834777	-0.5563972	-0.5848698	-0.5809969
-0.4619459	-0.5803549	-0.5835242	-0.5833345	-0.5570654	-0.5847744	-0.5808061
-0.4581758	-0.5816437	-0.5841924	-0.5840027	-0.5573041	-0.5852037	-0.5813309
-0.4559328	-0.5808322	-0.5837151	-0.5838595	-0.557495	-0.5848698	-0.5809492
-0.4609437	-0.5812141	-0.5840492	-0.5837163	-0.5576382	-0.5852514	-0.5813309
-0.4624231	-0.5797821	-0.5851469	-0.5839072	-0.5573995	-0.5851083	-0.5812354
-0.4632344	-0.5817869	-0.5845265	-0.5850049	-0.5568745	-0.5850606	-0.5812831
-0.4623754	-0.581405	-0.5839538	-0.5840981	-0.5565404	-0.5846313	-0.5809015
-0.4614686	-0.5812618	-0.5833811	-0.5840504	-0.556254	-0.5848698	-0.5809969
-0.4616595	-0.5804981	-0.5837629	-0.5843367	-0.5570177	-0.5848221	-0.5807107
-0.4583667	-0.5809277	-0.5842401	-0.5836209	-0.5563495	-0.5852037	-0.5812831
-0.4578417	-0.5804981	-0.5834288	-0.5834777	-0.5565881	-0.5847744	-0.5808061
-0.4631389	-0.5812141	-0.5840015	-0.584289	-0.5571609	-0.5852037	-0.5813309
-0.4634252	-0.5811186	-0.583906	-0.5845754	-0.5573995	-0.5850606	-0.5810923
-0.4629957	-0.5807368	-0.583906	-0.5836686	-0.5565404	-0.5852037	-0.58114
-0.4625662	-0.5813095	-0.5829038	-0.5836686	-0.5559677	-0.5849175	-0.58114
-0.460371	-0.5810232	-0.5835242	-0.5848617	-0.5565404	-0.5849175	-0.5810923
-0.4601801	-0.5815482	-0.5839538	-0.5840027	-0.5560154	-0.5848698	-0.5805675
-0.4571259	-0.5811186	-0.5837629	-0.5846708	-0.5572563	-0.5850606	-0.58114
-0.4568396	-0.5811664	-0.5837629	-0.5836209	-0.5561109	-0.5847744	-0.5808538
-0.4649524	-0.5811664	-0.5838106	-0.5840027	-0.5575904	-0.5850606	-0.58114
-0.4623754	-0.5811186	-0.5840492	-0.5836686	-0.5568745	-0.5850129	-0.5811877
-0.463807	-0.5811186	-0.5837629	-0.5838595	-0.556779	-0.5849652	-0.5809969
-0.4632344	-0.5807845	-0.5843356	-0.5836686	-0.5566359	-0.5849175	-0.5808538
-0.4617072	-0.5807845	-0.5840969	-0.5837641	-0.5562063	-0.5848698	-0.5808061
-0.4613255	-0.5805936	-0.5835242	-0.584289	-0.5565404	-0.5848221	-0.5809969
-0.4559806	-0.5806413	-0.5845742	-0.5838595	-0.5576859	-0.5850606	-0.58114
-0.4563623	-0.5803072	-0.5838583	-0.5840027	-0.5576859	-0.584679	-0.5806629
-0.4623276	-0.5811664	-0.5842878	-0.5848617	-0.5572563	-0.5851083	-0.58114
-0.4597029	-0.5811186	-0.5834765	-0.5843845	-0.556445	-0.5846313	-0.5806629
-0.4644751	-0.5813095	-0.5844787	-0.5840027	-0.5569222	-0.5852037	-0.5813309
-0.4646183	-0.58088	-0.5831902	-0.5846708	-0.556445	-0.5849652	-0.5810446
-0.4607051	-0.5813573	-0.5829038	-0.5836686	-0.5573995	-0.5849652	-0.5809492
-0.4611346	-0.5803549	-0.5834765	-0.5832868	-0.5567313	-0.5848221	-0.5808061
-0.4630435	-0.5814527	-0.5836674	-0.5849094	-0.5562063	-0.5850129	-0.5809015
-0.4573168	-0.5811664	-0.5826175	-0.5840981	-0.55697	-0.5849175	-0.5810446
-0.4627094	-0.5801162	-0.583047	-0.583955	-0.5566359	-0.5847744	-0.58114
-0.4621367	-0.5809277	-0.5833333	-0.5838595	-0.556254	-0.5848698	-0.5811877
-0.4628049	-0.5817869	-0.583572	-0.5840504	-0.5569222	-0.5850606	-0.5812354
-0.4596552	-0.5810232	-0.5836674	-0.5846231	-0.5568745	-0.5851083	-0.5811877
-0.4598461	-0.5805458	-0.5837629	-0.5832868	-0.5571609	-0.5848221	-0.5809969
-0.460896	-0.5809754	-0.5835242	-0.5837641	-0.5562063	-0.5847744	-0.5808538
-0.4566964	-0.5813573	-0.5841924	-0.5844322	-0.5565404	-0.5851083	-0.5810446
-0.4572691	-0.5810232	-0.583906	-0.5839072	-0.5561586	-0.5848698	-0.5810446
